world,arm,logging,T,alpha,replicas,seed,reconciliation,n_obs,decl_elected,decl_reason,decl_n_warranting,decl_n_appearing,decl_n_props,decl_n_conflicts,decl_APPLICABLE,decl_OUT_OF_SCOPE,decl_AGED,decl_UNEVALUABLE,aged_inside_window,sstar_kind,n_supporting,n_contradicting,supp_seq_min,supp_seq_max,contra_seq_min,contra_seq_max,order_legible,decay_strategy,decay_better_share,decay_weight_sstar,current_strategy,current_counted,current_excluded,p2_hits,p2_total,p4_tp,p4_fp,p4_fn,p4_branch_ok,p4_returned_ok,p4_n_aged_pre_tau1,p4_branch_expected,p4b_all_excluded,p5_divergent,confusion_json
C,C-logged,logged,160,lenient,1,1,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,46,61,40,158,44,159,True,,0.4098467862483195,0.4098467862483195,s_star,160,0,0,0,,,,,,,,,False,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,2,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,55,47,41,155,42,159,True,s_star,0.4702182225782285,0.4702182225782286,s_star,160,0,0,0,,,,,,,,,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,3,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,47,57,41,157,40,158,True,,0.41789893733782013,0.41789893733782024,s_star,160,0,0,0,,,,,,,,,False,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,4,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,45,57,40,155,54,159,True,,0.3814366516270136,0.3814366516270136,s_star,160,0,0,0,,,,,,,,,False,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,5,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,52,51,40,156,51,159,True,s_star,0.4310048017413836,0.4310048017413837,s_star,160,0,0,0,,,,,,,,,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,6,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,52,44,40,157,44,159,True,s_star,0.4476112267921495,0.4476112267921496,s_star,160,0,0,0,,,,,,,,,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,7,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,47,51,40,159,43,157,True,,0.4091490725009897,0.40914907250098975,s_star,160,0,0,0,,,,,,,,,False,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,8,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,52,53,41,155,80,159,True,s_star,0.4440919145700079,0.44409191457000796,s_star,160,0,0,0,,,,,,,,,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,9,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,54,57,40,151,54,159,True,,0.43642863971302187,0.4364286397130219,s_star,160,0,0,0,,,,,,,,,False,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,10,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,55,49,41,159,40,158,True,s_star,0.4619020714601686,0.4619020714601687,s_star,160,0,0,0,,,,,,,,,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,11,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,57,50,40,156,54,159,True,s_star,0.4805571407531526,0.4805571407531526,s_star,160,0,0,0,,,,,,,,,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,12,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,56,43,40,159,56,156,True,s_star,0.47851579755699164,0.47851579755699175,s_star,160,0,0,0,,,,,,,,,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,13,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,44,59,40,157,77,159,True,,0.3639934489155533,0.36399344891555335,s_star,160,0,0,0,,,,,,,,,False,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,14,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,57,47,40,156,43,157,True,s_star,0.48336594390069104,0.4833659439006911,s_star,160,0,0,0,,,,,,,,,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,15,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,44,56,40,149,60,159,True,,0.38179673423552746,0.3817967342355275,s_star,160,0,0,0,,,,,,,,,False,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,16,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,45,59,40,157,53,159,True,,0.3690088642280468,0.3690088642280469,s_star,160,0,0,0,,,,,,,,,False,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,17,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,53,54,40,156,52,159,True,s_star,0.4425435616695286,0.44254356166952863,s_star,160,0,0,0,,,,,,,,,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,18,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,62,42,40,156,80,159,True,s_star,0.5123183496345378,0.5123183496345378,s_star,160,0,0,0,,,,,,,,,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,19,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,58,46,40,159,41,158,True,s_star,0.4878885037049514,0.4878885037049514,s_star,160,0,0,0,,,,,,,,,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
C,C-logged,logged,160,lenient,1,20,,160,,B_blocking,120,40,1,1,120,0,40,0,0,B,57,44,40,156,42,158,True,s_star,0.4935290385125799,0.49352903851257995,s_star,160,0,0,0,,,,,,,,,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
D,D-logged,logged,40,strict,1,1,none,40,s_star,elected,27,0,1,0,27,0,0,13,0,T,22,0,13,38,,,True,s_star,0.825,0.825,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,False,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,strict,1,2,total,40,,out_of_scope_or_aged,40,0,2,1,40,0,0,0,0,B,20,1,13,39,31,31,True,s_star,0.8,0.8,s_star,27,13,0,0,0,0,0,True,True,0,APPLICABLE,True,True,"{""applicable>APPLICABLE"": 40}"
D,D-logged,logged,40,strict,1,3,total,40,,out_of_scope_or_aged,40,0,2,1,40,0,0,0,0,B,22,1,14,39,38,38,True,s_star,0.85,0.85,s_star,27,13,0,0,0,0,0,True,True,0,APPLICABLE,True,True,"{""applicable>APPLICABLE"": 40}"
D,D-logged,logged,40,strict,1,4,none,40,s_star,elected,27,0,1,0,27,0,0,13,0,T,21,0,13,39,,,True,s_star,0.725,0.725,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,False,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,strict,1,5,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,21,2,14,39,13,34,True,s_star,0.775,0.775,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,strict,1,6,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,21,1,13,38,16,16,True,s_star,0.75,0.75,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,strict,1,7,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,22,1,13,38,36,36,True,s_star,0.825,0.825,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,strict,1,8,partial,40,s_star,elected,27,0,1,0,27,13,0,0,0,T,24,0,13,39,,,True,s_star,0.875,0.875,s_star,27,13,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,False,"{""applicable>APPLICABLE"": 27, ""out_of_scope>OUT_OF_SCOPE"": 13}"
D,D-logged,logged,40,strict,1,9,none,40,s_star,elected,27,0,1,0,27,0,0,13,0,T,21,0,13,39,,,True,s_star,0.725,0.725,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,False,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,strict,1,10,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,21,1,14,39,38,38,True,s_star,0.725,0.725,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,strict,1,11,total,40,,out_of_scope_or_aged,40,0,2,1,40,0,0,0,0,B,21,2,13,39,16,25,True,s_star,0.8,0.8,s_star,27,13,0,0,0,0,0,True,True,0,APPLICABLE,True,True,"{""applicable>APPLICABLE"": 40}"
D,D-logged,logged,40,strict,1,12,partial,40,s_star,elected,27,0,1,0,27,13,0,0,0,T,20,0,13,39,,,True,s_star,0.775,0.775,s_star,27,13,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,False,"{""applicable>APPLICABLE"": 27, ""out_of_scope>OUT_OF_SCOPE"": 13}"
D,D-logged,logged,40,strict,1,13,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,22,1,13,39,16,16,True,s_star,0.725,0.725,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,strict,1,14,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,20,1,13,39,36,36,True,s_star,0.8,0.8,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,strict,1,15,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,22,1,14,39,27,27,True,s_star,0.8,0.8,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,strict,1,16,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,20,1,14,39,31,31,True,s_star,0.725,0.725,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,strict,1,17,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,23,1,13,39,23,23,True,s_star,0.85,0.85,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,strict,1,18,partial,40,,out_of_scope_or_aged,27,0,1,1,27,13,0,0,0,B,23,1,13,39,34,34,True,s_star,0.8,0.8,s_star,27,13,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,True,"{""applicable>APPLICABLE"": 27, ""out_of_scope>OUT_OF_SCOPE"": 13}"
D,D-logged,logged,40,strict,1,19,partial,40,,out_of_scope_or_aged,27,0,1,1,27,13,0,0,0,B,21,3,13,38,31,39,True,s_star,0.8,0.8,s_star,27,13,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,True,"{""applicable>APPLICABLE"": 27, ""out_of_scope>OUT_OF_SCOPE"": 13}"
D,D-logged,logged,40,strict,1,20,total,40,,out_of_scope_or_aged,40,0,2,1,40,0,0,0,0,B,24,2,15,39,13,14,True,s_star,0.9,0.9,s_star,27,13,0,0,0,0,0,True,True,0,APPLICABLE,True,True,"{""applicable>APPLICABLE"": 40}"
D,D-logged,logged,40,lenient,1,1,none,40,s_star,elected,27,0,1,0,27,0,0,13,0,T,22,0,13,38,,,True,s_star,0.825,0.825,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,False,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,lenient,1,2,total,40,,out_of_scope_or_aged,40,0,2,1,40,0,0,0,0,B,20,1,13,39,31,31,True,s_star,0.8,0.8,s_star,27,13,0,0,0,0,0,True,True,0,APPLICABLE,True,True,"{""applicable>APPLICABLE"": 40}"
D,D-logged,logged,40,lenient,1,3,total,40,,out_of_scope_or_aged,40,0,2,1,40,0,0,0,0,B,22,1,14,39,38,38,True,s_star,0.85,0.85,s_star,27,13,0,0,0,0,0,True,True,0,APPLICABLE,True,True,"{""applicable>APPLICABLE"": 40}"
D,D-logged,logged,40,lenient,1,4,none,40,s_star,elected,27,0,1,0,27,0,0,13,0,T,21,0,13,39,,,True,s_star,0.725,0.725,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,False,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,lenient,1,5,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,21,2,14,39,13,34,True,s_star,0.775,0.775,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,lenient,1,6,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,21,1,13,38,16,16,True,s_star,0.75,0.75,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,lenient,1,7,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,22,1,13,38,36,36,True,s_star,0.825,0.825,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,lenient,1,8,partial,40,s_star,elected,27,0,1,0,27,13,0,0,0,T,24,0,13,39,,,True,s_star,0.875,0.875,s_star,27,13,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,False,"{""applicable>APPLICABLE"": 27, ""out_of_scope>OUT_OF_SCOPE"": 13}"
D,D-logged,logged,40,lenient,1,9,none,40,s_star,elected,27,0,1,0,27,0,0,13,0,T,21,0,13,39,,,True,s_star,0.725,0.725,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,False,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,lenient,1,10,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,21,1,14,39,38,38,True,s_star,0.725,0.725,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,lenient,1,11,total,40,,out_of_scope_or_aged,40,0,2,1,40,0,0,0,0,B,21,2,13,39,16,25,True,s_star,0.8,0.8,s_star,27,13,0,0,0,0,0,True,True,0,APPLICABLE,True,True,"{""applicable>APPLICABLE"": 40}"
D,D-logged,logged,40,lenient,1,12,partial,40,s_star,elected,27,0,1,0,27,13,0,0,0,T,20,0,13,39,,,True,s_star,0.775,0.775,s_star,27,13,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,False,"{""applicable>APPLICABLE"": 27, ""out_of_scope>OUT_OF_SCOPE"": 13}"
D,D-logged,logged,40,lenient,1,13,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,22,1,13,39,16,16,True,s_star,0.725,0.725,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,lenient,1,14,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,20,1,13,39,36,36,True,s_star,0.8,0.8,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,lenient,1,15,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,22,1,14,39,27,27,True,s_star,0.8,0.8,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,lenient,1,16,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,20,1,14,39,31,31,True,s_star,0.725,0.725,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,lenient,1,17,none,40,,out_of_scope_or_aged,27,0,1,1,27,0,0,13,0,B,23,1,13,39,23,23,True,s_star,0.85,0.85,s_star,27,13,0,0,13,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 27, ""unevaluable>UNEVALUABLE"": 13}"
D,D-logged,logged,40,lenient,1,18,partial,40,,out_of_scope_or_aged,27,0,1,1,27,13,0,0,0,B,23,1,13,39,34,34,True,s_star,0.8,0.8,s_star,27,13,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,True,"{""applicable>APPLICABLE"": 27, ""out_of_scope>OUT_OF_SCOPE"": 13}"
D,D-logged,logged,40,lenient,1,19,partial,40,,out_of_scope_or_aged,27,0,1,1,27,13,0,0,0,B,21,3,13,38,31,39,True,s_star,0.8,0.8,s_star,27,13,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,True,"{""applicable>APPLICABLE"": 27, ""out_of_scope>OUT_OF_SCOPE"": 13}"
D,D-logged,logged,40,lenient,1,20,total,40,,out_of_scope_or_aged,40,0,2,1,40,0,0,0,0,B,24,2,15,39,13,14,True,s_star,0.9,0.9,s_star,27,13,0,0,0,0,0,True,True,0,APPLICABLE,True,True,"{""applicable>APPLICABLE"": 40}"
D,D-logged,logged,160,strict,1,1,none,160,,B_blocking,40,40,1,1,40,0,67,53,0,B,34,2,120,158,151,157,True,s_star,0.805950812114359,0.8059508121143591,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,strict,1,2,total,160,,B_blocking,40,40,1,1,40,0,120,0,0,B,30,3,120,159,123,145,True,s_star,0.7892982872849169,0.7892982872849171,s_star,107,53,0,0,0,0,0,False,True,53,APPLICABLE,True,True,"{""applicable>AGED"": 120, ""applicable>APPLICABLE"": 40}"
D,D-logged,logged,160,strict,1,3,total,160,,B_blocking,40,40,1,1,40,0,120,0,0,B,33,2,120,159,121,122,True,s_star,0.8266940539221186,0.8266940539221187,s_star,107,53,0,0,0,0,0,False,True,53,APPLICABLE,True,True,"{""applicable>AGED"": 120, ""applicable>APPLICABLE"": 40}"
D,D-logged,logged,160,strict,1,4,none,160,,B_blocking,40,40,1,1,40,0,67,53,0,B,29,4,121,159,120,145,True,s_star,0.7833720212923769,0.783372021292377,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,strict,1,5,none,160,,B_blocking,40,40,1,1,40,0,67,53,0,B,35,2,120,159,145,157,True,s_star,0.794742146382702,0.7947421463827022,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,strict,1,6,none,160,,B_blocking,40,40,1,1,40,0,67,53,0,B,30,3,120,158,124,140,True,s_star,0.7280220344802075,0.7280220344802075,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,strict,1,7,none,160,,B_blocking,40,40,1,1,40,0,67,53,0,B,30,1,120,158,149,149,True,s_star,0.7721280315763444,0.7721280315763445,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,strict,1,8,partial,160,,B_blocking,40,40,1,1,40,53,67,0,0,B,32,3,120,159,138,145,True,s_star,0.8280627300768741,0.828062730076874,s_star,107,53,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,True,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""out_of_scope>OUT_OF_SCOPE"": 53}"
D,D-logged,logged,160,strict,1,9,none,160,,B_blocking,40,40,1,1,40,0,67,53,0,B,34,3,121,159,120,131,True,s_star,0.8528477509321507,0.8528477509321508,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,strict,1,10,none,160,,B_blocking,40,40,1,1,40,0,67,53,0,B,29,1,121,159,125,125,True,s_star,0.7906713192739871,0.7906713192739871,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,strict,1,11,total,160,,B_blocking,40,40,1,1,40,0,120,0,0,B,34,3,120,159,136,143,True,s_star,0.8315433489298283,0.8315433489298284,s_star,107,53,0,0,0,0,0,False,True,53,APPLICABLE,True,True,"{""applicable>AGED"": 120, ""applicable>APPLICABLE"": 40}"
D,D-logged,logged,160,strict,1,12,partial,160,,B_blocking,40,40,1,1,40,53,67,0,0,B,34,1,120,159,129,129,True,s_star,0.8082195490616274,0.8082195490616275,s_star,107,53,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,True,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""out_of_scope>OUT_OF_SCOPE"": 53}"
D,D-logged,logged,160,strict,1,13,none,160,s_star,elected,40,40,1,0,40,0,67,53,0,T,34,0,120,159,,,True,s_star,0.8180274424743821,0.8180274424743822,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,False,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,strict,1,14,none,160,s_star,elected,40,40,1,0,40,0,67,53,0,T,34,0,120,159,,,True,s_star,0.8292363199342239,0.8292363199342239,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,False,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,strict,1,15,none,160,,B_blocking,40,40,1,1,40,0,67,53,0,B,30,4,120,159,132,158,True,s_star,0.7845244418723112,0.7845244418723112,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,strict,1,16,none,160,,B_blocking,40,40,1,1,40,0,67,53,0,B,32,1,120,158,125,125,True,s_star,0.8094392024758179,0.809439202475818,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,strict,1,17,none,160,,B_blocking,40,40,1,1,40,0,67,53,0,B,32,1,121,158,134,134,True,s_star,0.8355808762237948,0.835580876223795,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,strict,1,18,partial,160,s_star,elected,40,40,1,0,40,53,67,0,0,T,34,0,120,158,,,True,s_star,0.8297843517445962,0.8297843517445963,s_star,107,53,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,False,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""out_of_scope>OUT_OF_SCOPE"": 53}"
D,D-logged,logged,160,strict,1,19,partial,160,,B_blocking,40,40,1,1,40,53,67,0,0,B,33,1,123,158,120,120,True,s_star,0.7910207827681105,0.7910207827681106,s_star,107,53,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,True,"{""applicable>AGED"": 67, ""applicable>APPLICABLE"": 40, ""out_of_scope>OUT_OF_SCOPE"": 53}"
D,D-logged,logged,160,strict,1,20,total,160,,B_blocking,40,40,1,1,40,0,120,0,0,B,29,1,120,159,124,124,True,s_star,0.8022500384315363,0.8022500384315364,s_star,107,53,0,0,0,0,0,False,True,53,APPLICABLE,True,True,"{""applicable>AGED"": 120, ""applicable>APPLICABLE"": 40}"
D,D-logged,logged,160,lenient,1,1,none,160,,out_of_scope_or_aged,107,0,1,1,107,0,0,53,0,B,85,9,53,158,62,157,True,s_star,0.805950812114359,0.8059508121143591,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 107, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,lenient,1,2,total,160,,B_blocking,120,40,2,1,120,0,40,0,0,B,85,5,54,159,63,145,True,s_star,0.7892982872849169,0.7892982872849171,s_star,107,53,0,0,0,0,0,False,True,40,APPLICABLE,True,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
D,D-logged,logged,160,lenient,1,3,total,160,,B_blocking,120,40,2,1,120,0,40,0,0,B,89,4,53,159,81,122,True,s_star,0.8266940539221186,0.8266940539221187,s_star,107,53,0,0,0,0,0,False,True,40,APPLICABLE,True,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
D,D-logged,logged,160,lenient,1,4,none,160,,out_of_scope_or_aged,107,0,1,1,107,0,0,53,0,B,85,7,53,159,63,145,True,s_star,0.7833720212923769,0.783372021292377,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 107, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,lenient,1,5,none,160,,out_of_scope_or_aged,107,0,1,1,107,0,0,53,0,B,86,6,54,159,76,157,True,s_star,0.794742146382702,0.7947421463827022,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 107, ""unevaluable>UNEVALUABLE"": 53}"
