family,T,noise,keep,flip_p,rep,seed,model,chi_sha256,record_ceiling,signature_frac,accuracy,request_resolution_rate,unsupported_counterfactual_rate,contradicted_rate,brier_act,pause_violation_rate,deficit_inference_rate,n_steps,n_paused,n_scope
W-scope,600,0.3,1.0,0.05,11,51429597,M1+pausa,689752ec2d69,0.8982,0.8164,0.8631,0.6444,0.0584,0.2521,0.1182,,0.1043,599,0,489
W-scope,600,0.3,1.0,0.05,12,675123998,M0,689752ec2d69,0.8915,0.8331,0.1302,0.0083,0.0501,0.202,0.0629,,1.0,599,0,499
W-scope,600,0.3,1.0,0.05,12,675123998,M1,689752ec2d69,0.8915,0.8331,0.8631,0.6778,0.0501,0.202,0.1115,,0.1082,599,0,499
W-scope,600,0.3,1.0,0.05,12,675123998,M2,689752ec2d69,0.8915,0.8331,0.8915,0.7028,0.0,0.1636,0.071,,0.1082,599,0,499
W-scope,600,0.3,1.0,0.05,12,675123998,M1+pausa,689752ec2d69,0.8915,0.8331,0.8631,0.6778,0.0501,0.202,0.1115,,0.1082,599,0,499
W-scope,600,0.3,1.0,0.05,13,824615519,M0,689752ec2d69,0.8982,0.798,0.1336,0.0,0.0651,0.2571,0.1043,,1.0,599,0,478
W-scope,600,0.3,1.0,0.05,13,824615519,M1,689752ec2d69,0.8982,0.798,0.8531,0.6528,0.0651,0.2571,0.1275,,0.0983,599,0,478
W-scope,600,0.3,1.0,0.05,13,824615519,M2,689752ec2d69,0.8982,0.798,0.8982,0.6928,0.0,0.192,0.0748,,0.0983,599,0,478
W-scope,600,0.3,1.0,0.05,13,824615519,M1+pausa,689752ec2d69,0.8982,0.798,0.8531,0.6528,0.0651,0.2571,0.1275,,0.0983,599,0,478
W-scope,600,0.3,1.0,0.05,14,2120692888,M0,689752ec2d69,0.9282,0.8431,0.1085,0.0017,0.0518,0.202,0.0653,,1.0,599,0,505
W-scope,600,0.3,1.0,0.05,14,2120692888,M1,689752ec2d69,0.9282,0.8431,0.8915,0.7195,0.0518,0.202,0.0955,,0.0693,599,0,505
W-scope,600,0.3,1.0,0.05,14,2120692888,M2,689752ec2d69,0.9282,0.8431,0.9282,0.7546,0.0,0.1503,0.0536,,0.0693,599,0,505
W-scope,600,0.3,1.0,0.05,14,2120692888,M1+pausa,689752ec2d69,0.9282,0.8431,0.8915,0.7195,0.0518,0.202,0.0955,,0.0693,599,0,505
W-scope,600,0.3,1.0,0.05,15,1736181209,M0,689752ec2d69,0.9048,0.8815,0.0918,0.0,0.0384,0.1669,0.057,,1.0,599,0,528
W-scope,600,0.3,1.0,0.05,15,1736181209,M1,689752ec2d69,0.9048,0.8815,0.8865,0.7312,0.0384,0.1669,0.1008,,0.0985,599,0,528
W-scope,600,0.3,1.0,0.05,15,1736181209,M2,689752ec2d69,0.9048,0.8815,0.9048,0.7462,0.0,0.1352,0.0697,,0.0985,599,0,528
W-scope,600,0.3,1.0,0.05,15,1736181209,M1+pausa,689752ec2d69,0.9048,0.8815,0.8865,0.7312,0.0384,0.1669,0.1008,,0.0985,599,0,528
W-scope,600,0.3,1.0,0.05,16,1280398874,M0,689752ec2d69,0.8982,0.8648,0.0868,0.0033,0.0518,0.1803,0.0746,,1.0,599,0,518
W-scope,600,0.3,1.0,0.05,16,1280398874,M1,689752ec2d69,0.8982,0.8648,0.8681,0.7078,0.0518,0.1803,0.1128,,0.0927,599,0,518
W-scope,600,0.3,1.0,0.05,16,1280398874,M2,689752ec2d69,0.8982,0.8648,0.8982,0.7346,0.0,0.1319,0.0709,,0.0927,599,0,518
W-scope,600,0.3,1.0,0.05,16,1280398874,M1+pausa,689752ec2d69,0.8982,0.8648,0.8681,0.7078,0.0518,0.1803,0.1128,,0.0927,599,0,518
W-scope,600,0.3,1.0,0.05,17,1430939483,M0,689752ec2d69,0.8748,0.9098,0.0651,0.0033,0.0467,0.1686,0.0428,,1.0,599,0,545
W-scope,600,0.3,1.0,0.05,17,1430939483,M1,689752ec2d69,0.8748,0.9098,0.8564,0.7295,0.0467,0.1686,0.1222,,0.1266,599,0,545
W-scope,600,0.3,1.0,0.05,17,1430939483,M2,689752ec2d69,0.8748,0.9098,0.8748,0.7479,0.0,0.1302,0.0843,,0.1266,599,0,545
W-scope,600,0.3,1.0,0.05,17,1430939483,M1+pausa,689752ec2d69,0.8748,0.9098,0.8564,0.7295,0.0467,0.1686,0.1222,,0.1266,599,0,545
W-scope,600,0.3,1.0,0.05,18,1389525908,M0,689752ec2d69,0.9249,0.8264,0.1185,0.0033,0.0518,0.192,0.0694,,1.0,599,0,495
W-scope,600,0.3,1.0,0.05,18,1389525908,M1,689752ec2d69,0.9249,0.8264,0.8848,0.7095,0.0518,0.192,0.0995,,0.0687,599,0,495
W-scope,600,0.3,1.0,0.05,18,1389525908,M2,689752ec2d69,0.9249,0.8264,0.9249,0.7496,0.0,0.1452,0.0576,,0.0687,599,0,495
W-scope,600,0.3,1.0,0.05,18,1389525908,M1+pausa,689752ec2d69,0.9249,0.8264,0.8848,0.7095,0.0518,0.192,0.0995,,0.0687,599,0,495
W-scope,600,0.3,1.0,0.05,19,1271483093,M0,689752ec2d69,0.9215,0.8932,0.0651,0.0017,0.0534,0.1553,0.0622,,1.0,599,0,535
W-scope,600,0.3,1.0,0.05,19,1271483093,M1,689752ec2d69,0.9215,0.8932,0.8881,0.7412,0.0534,0.1553,0.0981,,0.0766,599,0,535
W-scope,600,0.3,1.0,0.05,19,1271483093,M2,689752ec2d69,0.9215,0.8932,0.9215,0.7713,0.0,0.1035,0.0549,,0.0766,599,0,535
W-scope,600,0.3,1.0,0.05,19,1271483093,M1+pausa,689752ec2d69,0.9215,0.8932,0.8881,0.7412,0.0534,0.1553,0.0981,,0.0766,599,0,535
W-scope,600,0.3,1.0,0.25,0,194011652,M0,689752ec2d69,0.6377,0.9065,0.0584,0.0067,0.0918,0.379,0.1082,,1.0,599,0,543
W-scope,600,0.3,1.0,0.25,0,194011652,M1,689752ec2d69,0.6377,0.9065,0.6244,0.3523,0.0918,0.379,0.2971,,0.3573,599,0,543
W-scope,600,0.3,1.0,0.25,0,194011652,M2,689752ec2d69,0.6377,0.9065,0.6377,0.3606,0.0,0.2871,0.2228,,0.3573,599,0,543
W-scope,600,0.3,1.0,0.25,0,194011652,M1+pausa,689752ec2d69,0.6377,0.9065,0.6244,0.3523,0.0918,0.379,0.2971,,0.3573,599,0,543
W-scope,600,0.3,1.0,0.25,1,311120709,M0,689752ec2d69,0.6027,0.798,0.0952,0.0067,0.1336,0.4524,0.1341,,1.0,599,0,478
W-scope,600,0.3,1.0,0.25,1,311120709,M1,689752ec2d69,0.6027,0.798,0.5576,0.2638,0.1336,0.4524,0.3546,,0.4059,599,0,478
W-scope,600,0.3,1.0,0.25,1,311120709,M2,689752ec2d69,0.6027,0.798,0.6027,0.2871,0.0,0.3189,0.2464,,0.4059,599,0,478
W-scope,600,0.3,1.0,0.25,1,311120709,M1+pausa,689752ec2d69,0.6027,0.798,0.5576,0.2638,0.1336,0.4524,0.3546,,0.4059,599,0,478
W-scope,600,0.3,1.0,0.25,2,967180422,M0,689752ec2d69,0.6093,0.9048,0.0518,0.0033,0.0868,0.414,0.0705,,1.0,599,0,542
W-scope,600,0.3,1.0,0.25,2,967180422,M1,689752ec2d69,0.6093,0.9048,0.5977,0.3539,0.0868,0.414,0.3292,,0.393,599,0,542
W-scope,600,0.3,1.0,0.25,2,967180422,M2,689752ec2d69,0.6093,0.9048,0.6093,0.3623,0.0,0.3272,0.2589,,0.393,599,0,542
W-scope,600,0.3,1.0,0.25,2,967180422,M1+pausa,689752ec2d69,0.6093,0.9048,0.5977,0.3539,0.0868,0.414,0.3292,,0.393,599,0,542
W-scope,600,0.3,1.0,0.25,3,549269959,M0,689752ec2d69,0.606,0.8013,0.1085,0.0134,0.1135,0.4374,0.1773,,1.0,599,0,480
W-scope,600,0.3,1.0,0.25,3,549269959,M1,689752ec2d69,0.606,0.8013,0.5726,0.2671,0.1135,0.4374,0.3359,,0.3958,599,0,480
W-scope,600,0.3,1.0,0.25,3,549269959,M2,689752ec2d69,0.606,0.8013,0.606,0.2805,0.0,0.3239,0.244,,0.3958,599,0,480
W-scope,600,0.3,1.0,0.25,3,549269959,M1+pausa,689752ec2d69,0.606,0.8013,0.5726,0.2671,0.1135,0.4374,0.3359,,0.3958,599,0,480
W-scope,600,0.3,1.0,0.25,4,1878828800,M0,689752ec2d69,0.6594,0.8331,0.0968,0.0067,0.1135,0.4007,0.1252,,1.0,599,0,499
W-scope,600,0.3,1.0,0.25,4,1878828800,M1,689752ec2d69,0.6594,0.8331,0.6327,0.3022,0.1135,0.4007,0.2971,,0.3467,599,0,499
W-scope,600,0.3,1.0,0.25,4,1878828800,M2,689752ec2d69,0.6594,0.8331,0.6594,0.3189,0.0,0.2888,0.2052,,0.3467,599,0,499
W-scope,600,0.3,1.0,0.25,4,1878828800,M1+pausa,689752ec2d69,0.6594,0.8331,0.6327,0.3022,0.1135,0.4007,0.2971,,0.3467,599,0,499
W-scope,600,0.3,1.0,0.25,5,1994888769,M0,689752ec2d69,0.621,0.8514,0.0801,0.0134,0.1102,0.4073,0.163,,1.0,599,0,510
W-scope,600,0.3,1.0,0.25,5,1994888769,M1,689752ec2d69,0.621,0.8514,0.591,0.2888,0.1102,0.4073,0.3198,,0.3745,599,0,510
W-scope,600,0.3,1.0,0.25,5,1994888769,M2,689752ec2d69,0.621,0.8514,0.621,0.3038,0.0,0.2972,0.2306,,0.3745,599,0,510
W-scope,600,0.3,1.0,0.25,5,1994888769,M1+pausa,689752ec2d69,0.621,0.8514,0.591,0.2888,0.1102,0.4073,0.3198,,0.3745,599,0,510
W-scope,600,0.3,1.0,0.25,6,1573569922,M0,689752ec2d69,0.6194,0.8331,0.0885,0.0033,0.0818,0.4107,0.1735,,1.0,599,0,499
W-scope,600,0.3,1.0,0.25,6,1573569922,M1,689752ec2d69,0.6194,0.8331,0.5977,0.2821,0.0818,0.4107,0.3225,,0.3747,599,0,499
W-scope,600,0.3,1.0,0.25,6,1573569922,M2,689752ec2d69,0.6194,0.8331,0.6194,0.2938,0.0,0.3289,0.2563,,0.3747,599,0,499
W-scope,600,0.3,1.0,0.25,6,1573569922,M1+pausa,689752ec2d69,0.6194,0.8331,0.5977,0.2821,0.0818,0.4107,0.3225,,0.3747,599,0,499
W-scope,600,0.3,1.0,0.25,7,1154610371,M0,689752ec2d69,0.6394,0.7913,0.1202,0.005,0.1185,0.4407,0.1743,,1.0,599,0,474
W-scope,600,0.3,1.0,0.25,7,1154610371,M1,689752ec2d69,0.6394,0.7913,0.5977,0.2671,0.1185,0.4407,0.3185,,0.3755,599,0,474
W-scope,600,0.3,1.0,0.25,7,1154610371,M2,689752ec2d69,0.6394,0.7913,0.6394,0.2922,0.0,0.3222,0.2226,,0.3755,599,0,474
W-scope,600,0.3,1.0,0.25,7,1154610371,M1+pausa,689752ec2d69,0.6394,0.7913,0.5977,0.2671,0.1185,0.4407,0.3185,,0.3755,599,0,474
W-scope,600,0.3,1.0,0.25,8,1128917004,M0,689752ec2d69,0.6477,0.8214,0.0935,0.0033,0.0935,0.4007,0.1617,,1.0,599,0,492
W-scope,600,0.3,1.0,0.25,8,1128917004,M1,689752ec2d69,0.6477,0.8214,0.6227,0.2871,0.0935,0.4007,0.3078,,0.3496,599,0,492
W-scope,600,0.3,1.0,0.25,8,1128917004,M2,689752ec2d69,0.6477,0.8214,0.6477,0.3038,0.0,0.3072,0.2321,,0.3496,599,0,492
W-scope,600,0.3,1.0,0.25,8,1128917004,M1+pausa,689752ec2d69,0.6477,0.8214,0.6227,0.2871,0.0935,0.4007,0.3078,,0.3496,599,0,492
W-scope,600,0.3,1.0,0.25,9,1515379021,M0,689752ec2d69,0.6194,0.7913,0.1185,0.0184,0.1135,0.4324,0.183,,1.0,599,0,474
W-scope,600,0.3,1.0,0.25,9,1515379021,M1,689752ec2d69,0.6194,0.7913,0.5776,0.2888,0.1135,0.4324,0.3252,,0.384,599,0,474
W-scope,600,0.3,1.0,0.25,9,1515379021,M2,689752ec2d69,0.6194,0.7913,0.6194,0.3072,0.0,0.3189,0.2333,,0.384,599,0,474
W-scope,600,0.3,1.0,0.25,9,1515379021,M1+pausa,689752ec2d69,0.6194,0.7913,0.5776,0.2888,0.1135,0.4324,0.3252,,0.384,599,0,474
W-scope,600,0.3,1.0,0.25,10,227860661,M0,689752ec2d69,0.621,0.9599,0.02,0.0017,0.0801,0.3856,0.0253,,1.0,599,0,575
W-scope,600,0.3,1.0,0.25,10,227860661,M1,689752ec2d69,0.621,0.9599,0.616,0.3539,0.0801,0.3856,0.3158,,0.3774,599,0,575
W-scope,600,0.3,1.0,0.25,10,227860661,M2,689752ec2d69,0.621,0.9599,0.621,0.3556,0.0,0.3055,0.251,,0.3774,599,0,575
W-scope,600,0.3,1.0,0.25,10,227860661,M1+pausa,689752ec2d69,0.621,0.9599,0.616,0.3539,0.0801,0.3856,0.3158,,0.3774,599,0,575
W-scope,600,0.3,1.0,0.25,11,344969716,M0,689752ec2d69,0.6244,0.8197,0.1018,0.0117,0.1169,0.4324,0.1275,,1.0,599,0,491
W-scope,600,0.3,1.0,0.25,11,344969716,M1,689752ec2d69,0.6244,0.8197,0.5893,0.2938,0.1169,0.4324,0.3239,,0.3829,599,0,491
W-scope,600,0.3,1.0,0.25,11,344969716,M2,689752ec2d69,0.6244,0.8197,0.6244,0.3172,0.0,0.3155,0.2292,,0.3829,599,0,491
W-scope,600,0.3,1.0,0.25,11,344969716,M1+pausa,689752ec2d69,0.6244,0.8197,0.5893,0.2938,0.1169,0.4324,0.3239,,0.3829,599,0,491
W-scope,600,0.3,1.0,0.25,12,1067614775,M0,689752ec2d69,0.6177,0.7896,0.1152,0.0083,0.1152,0.419,0.141,,1.0,599,0,473
W-scope,600,0.3,1.0,0.25,12,1067614775,M1,689752ec2d69,0.6177,0.7896,0.591,0.2922,0.1152,0.419,0.3225,,0.3742,599,0,473
W-scope,600,0.3,1.0,0.25,12,1067614775,M2,689752ec2d69,0.6177,0.7896,0.6177,0.3105,0.0,0.3038,0.2293,,0.3742,599,0,473
W-scope,600,0.3,1.0,0.25,12,1067614775,M1+pausa,689752ec2d69,0.6177,0.7896,0.591,0.2922,0.1152,0.419,0.3225,,0.3742,599,0,473
W-scope,600,0.3,1.0,0.25,13,649704310,M0,689752ec2d69,0.6477,0.8898,0.0701,0.0017,0.0885,0.3957,0.1731,,1.0,599,0,533
W-scope,600,0.3,1.0,0.25,13,649704310,M1,689752ec2d69,0.6477,0.8898,0.6344,0.3222,0.0885,0.3957,0.2971,,0.3583,599,0,533
W-scope,600,0.3,1.0,0.25,13,649704310,M2,689752ec2d69,0.6477,0.8898,0.6477,0.3306,0.0,0.3072,0.2255,,0.3583,599,0,533
W-scope,600,0.3,1.0,0.25,13,649704310,M1+pausa,689752ec2d69,0.6477,0.8898,0.6344,0.3222,0.0885,0.3957,0.2971,,0.3583,599,0,533
W-scope,600,0.3,1.0,0.25,14,1777870257,M0,689752ec2d69,0.606,0.8381,0.0851,0.0067,0.1085,0.419,0.1598,,1.0,599,0,502
W-scope,600,0.3,1.0,0.25,14,1777870257,M1,689752ec2d69,0.606,0.8381,0.5843,0.2905,0.1085,0.419,0.3319,,0.3884,599,0,502
W-scope,600,0.3,1.0,0.25,14,1777870257,M2,689752ec2d69,0.606,0.8381,0.606,0.3022,0.0,0.3105,0.244,,0.3884,599,0,502
W-scope,600,0.3,1.0,0.25,14,1777870257,M1+pausa,689752ec2d69,0.606,0.8381,0.5843,0.2905,0.1085,0.419,0.3319,,0.3884,599,0,502
W-scope,600,0.3,1.0,0.25,15,1893930224,M0,689752ec2d69,0.6077,0.8548,0.0885,0.0083,0.1068,0.4207,0.1174,,1.0,599,0,512
W-scope,600,0.3,1.0,0.25,15,1893930224,M1,689752ec2d69,0.6077,0.8548,0.5927,0.3122,0.1068,0.4207,0.3225,,0.3906,599,0,512
W-scope,600,0.3,1.0,0.25,15,1893930224,M2,689752ec2d69,0.6077,0.8548,0.6077,0.3239,0.0,0.3139,0.236,,0.3906,599,0,512
W-scope,600,0.3,1.0,0.25,15,1893930224,M1+pausa,689752ec2d69,0.6077,0.8548,0.5927,0.3122,0.1068,0.4207,0.3225,,0.3906,599,0,512
W-scope,600,0.3,1.0,0.25,16,1540245299,M0,689752ec2d69,0.6344,0.9332,0.0334,0.0017,0.0952,0.3856,0.0483,,1.0,599,0,559
W-scope,600,0.3,1.0,0.25,16,1540245299,M1,689752ec2d69,0.6344,0.9332,0.621,0.3222,0.0952,0.3856,0.3105,,0.3667,599,0,559
W-scope,600,0.3,1.0,0.25,16,1540245299,M2,689752ec2d69,0.6344,0.9332,0.6344,0.3306,0.0,0.2905,0.2335,,0.3667,599,0,559
W-scope,600,0.3,1.0,0.25,16,1540245299,M1+pausa,689752ec2d69,0.6344,0.9332,0.621,0.3222,0.0952,0.3856,0.3105,,0.3667,599,0,559
W-scope,600,0.3,1.0,0.25,17,1121285746,M0,689752ec2d69,0.6444,0.793,0.1219,0.0134,0.0918,0.4124,0.138,,1.0,599,0,475
W-scope,600,0.3,1.0,0.25,17,1121285746,M1,689752ec2d69,0.6444,0.793,0.6144,0.2922,0.0918,0.4124,0.3025,,0.3537,599,0,475
W-scope,600,0.3,1.0,0.25,17,1121285746,M2,689752ec2d69,0.6444,0.793,0.6444,0.3088,0.0,0.3205,0.2282,,0.3537,599,0,475
W-scope,600,0.3,1.0,0.25,17,1121285746,M1+pausa,689752ec2d69,0.6444,0.793,0.6144,0.2922,0.0918,0.4124,0.3025,,0.3537,599,0,475
W-scope,600,0.3,1.0,0.25,18,1162701501,M0,689752ec2d69,0.6444,0.8715,0.0801,0.0083,0.0902,0.3973,0.1166,,1.0,599,0,522
W-scope,600,0.3,1.0,0.25,18,1162701501,M1,689752ec2d69,0.6444,0.8715,0.6311,0.3139,0.0902,0.3973,0.2985,,0.3582,599,0,522
W-scope,600,0.3,1.0,0.25,18,1162701501,M2,689752ec2d69,0.6444,0.8715,0.6444,0.3222,0.0,0.3072,0.2255,,0.3582,599,0,522
W-scope,600,0.3,1.0,0.25,18,1162701501,M1+pausa,689752ec2d69,0.6444,0.8715,0.6311,0.3139,0.0902,0.3973,0.2985,,0.3582,599,0,522
W-scope,600,0.3,1.0,0.25,19,1549163516,M0,689752ec2d69,0.616,0.778,0.1269,0.005,0.1018,0.4407,0.1486,,1.0,599,0,466
W-scope,600,0.3,1.0,0.25,19,1549163516,M1,689752ec2d69,0.616,0.778,0.5843,0.2688,0.1018,0.4407,0.3279,,0.3884,599,0,466
W-scope,600,0.3,1.0,0.25,19,1549163516,M2,689752ec2d69,0.616,0.778,0.616,0.2805,0.0,0.3406,0.2454,,0.3884,599,0,466
W-scope,600,0.3,1.0,0.25,19,1549163516,M1+pausa,689752ec2d69,0.616,0.778,0.5843,0.2688,0.1018,0.4407,0.3279,,0.3884,599,0,466
W-scope,600,0.3,0.7,0.05,0,854920969,M0,689752ec2d69,0.9212,0.9199,0.0445,0.0,0.0514,0.1507,0.0597,,1.0,292,0,268
W-scope,600,0.3,0.7,0.05,0,854920969,M1,689752ec2d69,0.9212,0.9199,0.887,0.7397,0.0514,0.1507,0.1004,,0.0821,292,0,268
W-scope,600,0.3,0.7,0.05,0,854920969,M2,689752ec2d69,0.9212,0.9199,0.9212,0.7671,0.0,0.0993,0.0588,,0.0821,292,0,268
W-scope,600,0.3,0.7,0.05,0,854920969,M1+pausa,689752ec2d69,0.9212,0.9199,0.887,0.7397,0.0514,0.1507,0.1004,,0.0821,292,0,268
W-scope,600,0.3,0.7,0.05,1,737033800,M0,689752ec2d69,0.9075,0.8214,0.1233,0.0,0.0582,0.2397,0.0635,,1.0,292,0,243
W-scope,600,0.3,0.7,0.05,1,737033800,M1,689752ec2d69,0.9075,0.8214,0.8733,0.6884,0.0582,0.2397,0.1114,,0.0988,292,0,243
W-scope,600,0.3,0.7,0.05,1,737033800,M2,689752ec2d69,0.9075,0.8214,0.9075,0.7192,0.0,0.1815,0.0642,,0.0988,292,0,243
W-scope,600,0.3,0.7,0.05,1,737033800,M1+pausa,689752ec2d69,0.9075,0.8214,0.8733,0.6884,0.0582,0.2397,0.1114,,0.0988,292,0,243
W-scope,600,0.3,0.7,0.05,2,12807563,M0,689752ec2d69,0.9044,0.8314,0.1331,0.0,0.041,0.2355,0.0664,,1.0,293,0,244
W-scope,600,0.3,0.7,0.05,2,12807563,M1,689752ec2d69,0.9044,0.8314,0.8805,0.628,0.041,0.2355,0.1028,,0.0984,293,0,244
W-scope,600,0.3,0.7,0.05,2,12807563,M2,689752ec2d69,0.9044,0.8314,0.9044,0.6485,0.0,0.1945,0.0697,,0.0984,293,0,244
W-scope,600,0.3,0.7,0.05,2,12807563,M1+pausa,689752ec2d69,0.9044,0.8314,0.8805,0.628,0.041,0.2355,0.1028,,0.0984,293,0,244
W-scope,600,0.3,0.7,0.05,3,433609930,M0,689752ec2d69,0.8865,0.8364,0.1135,0.0035,0.0213,0.2021,0.057,,1.0,282,0,242
W-scope,600,0.3,0.7,0.05,3,433609930,M1,689752ec2d69,0.8865,0.8364,0.8794,0.6915,0.0213,0.2021,0.1036,,0.1033,282,0,242
W-scope,600,0.3,0.7,0.05,3,433609930,M2,689752ec2d69,0.8865,0.8364,0.8865,0.6986,0.0,0.1809,0.0864,,0.1033,282,0,242
W-scope,600,0.3,0.7,0.05,3,433609930,M1+pausa,689752ec2d69,0.8865,0.8364,0.8794,0.6915,0.0213,0.2021,0.1036,,0.1033,282,0,242
W-scope,600,0.3,0.7,0.05,4,1452919309,M0,689752ec2d69,0.9004,0.8063,0.1388,0.0071,0.0605,0.2527,0.0746,,1.0,281,0,228
W-scope,600,0.3,0.7,0.05,4,1452919309,M1,689752ec2d69,0.9004,0.8063,0.8541,0.6406,0.0605,0.2527,0.1182,,0.1053,281,0,228
W-scope,600,0.3,0.7,0.05,4,1452919309,M2,689752ec2d69,0.9004,0.8063,0.9004,0.6797,0.0,0.1957,0.0692,,0.1053,281,0,228
W-scope,600,0.3,0.7,0.05,4,1452919309,M1+pausa,689752ec2d69,0.9004,0.8063,0.8541,0.6406,0.0605,0.2527,0.1182,,0.1053,281,0,228
W-scope,600,0.3,0.7,0.05,5,1333984076,M0,689752ec2d69,0.9039,0.8464,0.1032,0.0,0.0463,0.2278,0.0656,,1.0,281,0,242
W-scope,600,0.3,0.7,0.05,5,1333984076,M1,689752ec2d69,0.9039,0.8464,0.8719,0.6726,0.0463,0.2278,0.1125,,0.1074,281,0,242
W-scope,600,0.3,0.7,0.05,5,1333984076,M2,689752ec2d69,0.9039,0.8464,0.9039,0.7011,0.0,0.1815,0.075,,0.1074,281,0,242
W-scope,600,0.3,0.7,0.05,5,1333984076,M1+pausa,689752ec2d69,0.9039,0.8464,0.8719,0.6726,0.0463,0.2278,0.1125,,0.1074,281,0,242
W-scope,600,0.3,0.7,0.05,6,1689233551,M0,689752ec2d69,0.8997,0.8831,0.1066,0.0094,0.0408,0.1975,0.0515,,1.0,319,0,272
W-scope,600,0.3,0.7,0.05,6,1689233551,M1,689752ec2d69,0.8997,0.8831,0.8715,0.6803,0.0408,0.1975,0.1028,,0.0882,319,0,272
W-scope,600,0.3,0.7,0.05,6,1689233551,M2,689752ec2d69,0.8997,0.8831,0.8997,0.7053,0.0,0.1567,0.0698,,0.0882,319,0,272
W-scope,600,0.3,0.7,0.05,6,1689233551,M1+pausa,689752ec2d69,0.8997,0.8831,0.8715,0.6803,0.0408,0.1975,0.1028,,0.0882,319,0,272
W-scope,600,0.3,0.7,0.05,7,2108987854,M0,689752ec2d69,0.9189,0.828,0.1385,0.0034,0.0473,0.2365,0.0583,,1.0,296,0,246
W-scope,600,0.3,0.7,0.05,7,2108987854,M1,689752ec2d69,0.9189,0.828,0.8919,0.6689,0.0473,0.2365,0.0938,,0.0894,296,0,246
W-scope,600,0.3,0.7,0.05,7,2108987854,M2,689752ec2d69,0.9189,0.828,0.9189,0.6959,0.0,0.1892,0.0555,,0.0894,296,0,246
W-scope,600,0.3,0.7,0.05,7,2108987854,M1+pausa,689752ec2d69,0.9189,0.828,0.8919,0.6689,0.0473,0.2365,0.0938,,0.0894,296,0,246
W-scope,600,0.3,0.7,0.05,8,2049737985,M0,689752ec2d69,0.8974,0.8831,0.0842,0.0037,0.044,0.1832,0.0363,,1.0,273,0,242
W-scope,600,0.3,0.7,0.05,8,2049737985,M1,689752ec2d69,0.8974,0.8831,0.8718,0.7143,0.044,0.1832,0.1096,,0.1074,273,0,242
W-scope,600,0.3,0.7,0.05,8,2049737985,M2,689752ec2d69,0.8974,0.8831,0.8974,0.7399,0.0,0.1392,0.074,,0.1074,273,0,242
W-scope,600,0.3,0.7,0.05,8,2049737985,M1+pausa,689752ec2d69,0.8974,0.8831,0.8718,0.7143,0.044,0.1832,0.1096,,0.1074,273,0,242
W-scope,600,0.3,0.7,0.05,9,1664595008,M0,689752ec2d69,0.8935,0.8164,0.1445,0.0,0.0646,0.2814,0.0886,,1.0,263,0,207
W-scope,600,0.3,0.7,0.05,9,1664595008,M1,689752ec2d69,0.8935,0.8164,0.8441,0.6274,0.0646,0.2814,0.1347,,0.1111,263,0,207
W-scope,600,0.3,0.7,0.05,9,1664595008,M2,689752ec2d69,0.8935,0.8164,0.8935,0.673,0.0,0.2167,0.0824,,0.1111,263,0,207
W-scope,600,0.3,0.7,0.05,9,1664595008,M1+pausa,689752ec2d69,0.8935,0.8164,0.8441,0.6274,0.0646,0.2814,0.1347,,0.1111,263,0,207
W-scope,600,0.3,0.7,0.05,10,1939667301,M0,689752ec2d69,0.8571,0.813,0.1495,0.01,0.0731,0.2957,0.112,,1.0,301,0,242
W-scope,600,0.3,0.7,0.05,10,1939667301,M1,689752ec2d69,0.8571,0.813,0.8173,0.6179,0.0731,0.2957,0.1455,,0.1529,301,0,242
W-scope,600,0.3,0.7,0.05,10,1939667301,M2,689752ec2d69,0.8571,0.813,0.8571,0.6445,0.0,0.2226,0.0864,,0.1529,301,0,242
W-scope,600,0.3,0.7,0.05,10,1939667301,M1+pausa,689752ec2d69,0.8571,0.813,0.8173,0.6179,0.0731,0.2957,0.1455,,0.1529,301,0,242
W-scope,600,0.3,0.7,0.05,11,1787283492,M0,689752ec2d69,0.8787,0.8013,0.1176,0.0074,0.0919,0.2868,0.0913,,1.0,272,0,217
W-scope,600,0.3,0.7,0.05,11,1787283492,M1,689752ec2d69,0.8787,0.8013,0.8051,0.6397,0.0919,0.2868,0.16,,0.129,272,0,217
W-scope,600,0.3,0.7,0.05,11,1787283492,M2,689752ec2d69,0.8787,0.8013,0.8787,0.7022,0.0,0.1949,0.0856,,0.129,272,0,217
W-scope,600,0.3,0.7,0.05,11,1787283492,M1+pausa,689752ec2d69,0.8787,0.8013,0.8051,0.6397,0.0919,0.2868,0.16,,0.129,272,0,217
W-scope,600,0.3,0.7,0.05,12,1101700071,M0,689752ec2d69,0.8866,0.8581,0.11,0.0069,0.0275,0.2131,0.055,,1.0,291,0,246
W-scope,600,0.3,0.7,0.05,12,1101700071,M1,689752ec2d69,0.8866,0.8581,0.8625,0.6942,0.0275,0.2131,0.1145,,0.1016,291,0,246
W-scope,600,0.3,0.7,0.05,12,1101700071,M2,689752ec2d69,0.8866,0.8581,0.8866,0.7148,0.0,0.1856,0.0922,,0.1016,291,0,246
W-scope,600,0.3,0.7,0.05,12,1101700071,M1+pausa,689752ec2d69,0.8866,0.8581,0.8625,0.6942,0.0275,0.2131,0.1145,,0.1016,291,0,246
W-scope,600,0.3,0.7,0.05,13,1488038566,M0,689752ec2d69,0.9003,0.9098,0.0685,0.0031,0.0623,0.1464,0.0662,,1.0,321,0,289
